latitude	longitude	altitude (m)	
51.21633333	2.911666667	5	
36.76516667	-88.3695	159	
42.83	-72.975	655.6	
29.33333333	-95.98333333	25	
29	-95.83333333	11.9	
29.27	-95.94	24.5	
29.27	-95.94166667	25.2	
29.27	-95.943	25.2	
29.26966667	-95.94583333	25.3	
54.4625	9.7415	20	
56	12.4	17	
-23.12	-134.97	10	
29.26966667	-95.9455	25.2	
29.2705	-95.9455	25.3	
45.24283333	11.47333333	12.4	
52.88333333	9.533333333	64	
37.2	-4.3	765	
42.42866667	-123.3863333	278.8	
42.002	-73.0825	269.6	
49.34366667	6.238	170.2	
40.51933333	105.1041667	1325.2	
48.739	-69.087	82.9	
45.1	-92.9	305.1	
43.4	-92.5	416.4	
38.71116667	62.26116667	174	
47.32933333	8.6555	630.2	
46.15083333	-0.9645	32	
42.503	-70.8905	10.8	
46.15116667	0.9645		
48	-122.7	0	
52.31216667	1.435333333	22.8	
41.87916667	-74.96466667	612.1	
32.432	97.08133333	4224.4	
37.54966667	122.1716667	0	
-33.6	151.2	119	
60	11	148	
40.2645	-76.48283333	197.2	
46.15116667	0.964166667		
45.394	-73.10566667	49.9	
-33.85	151.5333333	0	
42.00333333	0	375	
54.03333333	9.116666667	11	
35.2675	-84.54533333	244.8	
36.3775	-80.36416667	669	
46.15	0.964166667		
0	30.52083333	1309	
52.39866667	-0.798666667	127.6	
49.344	6.238	170.2	
37.467	-79.66666667	394.1	
51.43583333	114.0311667	757.2	
50.91466667	-1.5175	11.4	
40.8025	80.1255	1053.8	
-40.19383333	176.1005	227.2	
-40.18333333	174.1	0	
-3.4	-38.4	0	
51.81216667	4.283	-2.6	
-34.967	-67.4775	455.2	
45.54583333	-122.8503333	78.8	
32.25366667	-97.82966667	228.2	
52.41083333	0.275833333		
33.89883333	-117.2983333	514.7	
44.50416667	-122.7145	175	
34.40133333	-111.54	1738.7	
30.26666667	-91.18383333	5.3	
31.1605	121.3008333	5.2	
39.52716667	-84.06416667	257.1	
47.485	2.932	175.8	
48.91033333	9.201333333	263.5	
41.03283333	-111.6958333	1541.9	
47.515	12.0905	523	
43.89333333	-121.4275	1294.5	
33.26083333	-96.73783333	224.9	
69.07966667	18.37283333	185.3	
47.42583333	-122.3255	107.3	
37.15883333	-88.733	109.6	
35.10066667	-87.34783333	285.2	
37.91833333	-80.23633333	628.7	
39.49	-84.74	279.1	
51.08833333	1.135	58	
61.645	24.3595	84	
41.14033333	-78.81	445.3	
48.8325	-122.3333333	64.9	
31.86866667	-106.6486667	1160.7	
29.55383333	-95.42033333	19.4	
-38.32533333	143.0808333	130.6	
33.07666667	-96.615	192.3	
46.96833333	9.036666667	588	
41.08716667	-100.7841667	862.3	
32.22666667	-110.7225	829.9	
35.63366667	13.203		
27.86666667	-82.23333333	4.8	
42.26916667	-87.97283333	216.7	
31.44166667	-109.9125	1641.1	
45.31216667	-84.96916667	219.1	
31.76	-97.896	358.1	
33.7125	-117.7636667	58.9	
41.22333333	1.736166667	11.4	
42.25883333	-89.2255	259.6	
42.8275	-103.0095	1026.7	
36.85116667	1.436666667	0	
38.55616667	-122.4225	523.9	
45.8025	21.237	91.6	
52.7145	0.903		
51.38333333	0.484833333		
51.9755	-95.75533333	299.1	
48.99116667	15.432	449.4	
41.20783333	-73.15033333	30.7	
42.04516667	-71.17983333	52.4	
48.82133333	7.811666667	148.8	
38.88666667	-78.11166667	719.2	
53.15866667	-71.47583333	524	
42.4625	-2.4345	382	
69.33916667	18.833	20	
44.56416667	9.1295	1027	
48.31033333	10.90666667	505.6	
52.447	4.635	5.6	
43.08616667	-85.5675	241.3	
42.227	-71.81583333	183.8	
44.64833333	-124.0571667	46.7	
34.74366667	-84.71866667	546.7	
33.907	-6.989333333	6.5	
42.92716667	-71.49416667	93.2	
39.06	-77.17083333	133.8	
33.0845	-96.70833333	194.1	
33.44233333	-96.63033333	224.3	
38.57466667	-122.4428333	535.1	
35.23033333	-111.822	2182.8	
47.50033333	8.436333333	484.4	
30.295	13.203	579.8	
37.625	-118.98	2432.2	
38.80216667	-77.11966667	29	
52.7145	5.739166667	-1.2	
41.78166667	-72.9445	183	
59.23316667	18.21016667	53.5	
45.41383333	-122.7686667	66.3	
43.07583333	5.873666667	22.8	
45.392	-122.6553333	166.2	
62.69583333	22.75083333	75	
31.32116667	-95.6345	54.2	
41.35133333	-73.56466667	175.2	
41.748	-72.877	88.2	
50.56916667	11.29616667	429.2	
40.78566667	-111.7383333	1825.3	
-26.96216667	152.7853333	139.7	
43.36266667	-92.47733333	393.4	
38.41883333	-94.9365	288.5	
47.25016667	-122.1955	163.9	
40.9	-72.5	0	
38.419	-94.93666667	288.4	
20.7	-103.3	1572.8	
34.53333333	-97.96	355	
45.2	-95	366.1	
44.6	-69.8	90.8	
47.74416667	-122.5133333	39.7	
-27.88466667	153.1555	57.2	
41.99266667	-71.1665	30.3	
49.12883333	10.78633333	429.4	
40.13	111.3796667	1140.6	
34.8	-117.5	841.9	
34.12666667	-117.905	173.2	
51.4	1.3	0	
40.21966667	-111.6296667	1422.1	
40.13	-111.3796667	2173.7	
40.13	-111.6296667	1391	
40.28	-111.3796667	2330.4	
40.28	-111.6296667	1839	
40.22966667	-111.6296667	1450.5	
40.22	-111.6345	1400.7	
30.26966667	-90.90966667	4.5	
42.84666667	-72.427	209.1	
35.7495	95.33083333	3958.6	
47.2045	-122.1783333	190.6	
52.193	5.301166667	-1.4	
52.1725	5.295833333	8	
52.16366667	5.287833333	5.9	
35.08333333	-82.13333333	293.3	
52.667	4.839166667	0.6	
40.586	-73.63966667	2.6	
30.0205	-94.93516667	21.2	
38.543	-106.1921667	2559.3	
33.36616667	-81.3305	97.5	
43.55466667	-5.921166667	16	
33.8175	-104.5905	1224.7	
42.35883333	13.25733333	727.7	
45	-123	54	
35.64133333	-81.11983333	311.5	
40.78616667	-111.7386667	1837	
36.37466667	-94.22833333	380.9	
37.04083333	-76.2995	2.7	
-0.6035	0		
-36.21233333	0		
46.83566667	73.683	461.4	
35.2	-95.6	178.4	
41.08216667	-80.79716667	291.6	
39.358	-112.298	1675.2	
-33.9125	18.41083333	77	
51.1525	7.0845	228	
27.8195	-82.2605	21.4	
37.04366667	-121.1875	454.7	
48.42	-123.3573333	21.4	
42.59583333	-72.5905	83.2	
42.5955	-72.59033333	81.7	
35.19666667	-120.6836667	59	
45.68083333	-0.165333333	40.4	
37.17	-87.72016667	117.2	
-27.0175	-48.63033333	7.2	
29.32583333	103.542	757	
34.5355	-92.765	128.1	
45.36433333	9.684666667	79	
35.89883333	-86.46783333	168.6	
39.61666667	-74.92833333	26.1	
51.153	-114.2295	1275.3	
42.87	-73.40666667	267.9	
51.47483333	9.609666667	148.5	
51.15333333	-114.2295	1276	
-34.0495	18.82116667	165.3	
35.80283333	-120.103	229.4	
37.72466667	-114.7161667	1527.7	
36.72466667	-114.7161667	539.3	
51.12616667	-114.2545	1186.3	
-31.53666667	117.928	330.6	
-31.37	117.928	279.6	
41.13833333	-96.2245	374.3	
41.6945	-87.67033333	191.1	
37.765	-78.86716667	247.9	
45.81883333	-90.62	441.5	
45.833	-90.61966667	438	
45.83616667	-90.61666667	438.3	
45.81916667	-90.61666667	450.7	
40.51466667	-81.66283333	354.7	
53.6	9.2	1	
30.08	-95.33366667	29	
42.868	-71.06666667	39.3	
46	-87	220.5	
28.15666667	-82.27966667	18.7	
28.15666667	-82.28	18.7	
37.607	-122.105	0.3	
48.11216667	8.615833333	609.6	
41.12633333	-95.95216667	326.5	
33.647	-84.083	235.6	
47.47216667	19.07066667	98.1	
30.5335	-92.15416667	19.7	
40.68366667	75.7155	3565.3	
40.68366667	-75.7155	208.2	
49.68916667	11.0225	278	
49.68916667	11.02266667	278.2	
35.2625	-81.2555	237.5	
52.4975	9.121166667	34.4	
33.647	0	1106.2	
32.6265	96.90716667	4830.2	
35.28216667	106.72	1398	
40.2105	-85.12733333	314.1	
46.73916667	7.655	584	
46.73933333	7.656833333	596.1	
-34.88916667	-56.13083333	30	
30.2055	-95.53733333	59.2	
30.2055	-95.55416667	49.9	
46.83533333	7.568666667	530	
47.38533333	7.935333333	473.6	
46.74	7.657166667	602	
35.69616667	-83.79716667	312.4	
47.22033333	8.0875	500.8	
47.38533333	8.052	405.2	
40.62883333	-100.8571667	948.6	
23.74766667	-99.16233333	316.2	
29.9185	-81.57083333	2.9	
41.23883333	-95.973	371.9	
37.1735	-108.1503333	2136.3	
44.8	-119.4	684.5	
47.4	11.6	1774	
47.68466667	7.395833333	270	
42.51966667	-122.8816667	411.5	
-45.11166667	170.9383333	44	
40	-74	0	
42.24466667	-71.52366667	116.5	
42.1525	-71.31166667	63.3	
63.35466667	31.62583333	264.4	
30.24466667	-97.75883333	162.5	
52.3	6.1	4	
37.337	-93.603	304	
39.356	-77.76683333	134.2	
45.0225	-93.34633333	264.8	
34.708	137.8126667	8.4	
35.98183333	-78.55416667	94.2	
41.966	-87.8445	192	
42.298	-83.25383333	184.3	
43.0205	-78.83966667	173.7	
-37.80233333	175.1928333	53.2	
29.2	-94.3	0	
-37.80183333	175.1936667	42.5	
52.92366667	0	4.4	
-29.787	30.843	479.7	
-29.78633333	30.843	469.7	
46.26916667	6.952	390.6	
0	-89.61316667	0	
0	-89.61333333	0	
0	-89.6135	0	
0	-31.47466667		
33.58966667	130.3678333	8.4	
39.85533333	-81.10633333	385.1	
48.22816667	16.00366667	253.3	
51.96083333	6.312833333	11.2	
43.28266667	3.465	5.4	
35	-79	52.7	
0	-112.1691667		
41.3005	-73.07466667	49.4	
52.336	13.243	44.9	
52.551	13.409	48.9	
-27.52866667	152.8983333	53.4	
32.82966667	-96.59866667	143.2	
33.04283333	-96.98083333	143.7	
39.15866667	-76.85666667	93.5	
0	-89.61366667	0	
51.42833333	4.305333333	5.8	
26.325	-80.224	4.3	
34	-110	2058.9	
0	-89.60966667	0	
0	-89.60916667	0	
0	-89.60883333	0	
0	-89.60933333	0	
0	-89.6085	0	
0	-89.608	0	
0	-89.6095	0	
34.4	-85.1	196.4	
33.993	130.6188333	0	
45.38416667	-83.81083333	233.8	
46.83533333	7.935333333	1366.4	
0	32.36966667	1134	
0	32	1173	
-38.4	-60.1	120	
33.01383333	-116.9396667	481.5	
32	-110	1657.1	
32.329	-110.8426667	941.8	
34.003	80.918	4532.6	
46.47266667	14.12283333	1924.6	
0	32.633	1134	
49.2025	11.28083333	428	
33.998	-80.923	85.5	
40.31	-88.95	241.2	
49.11966667	16.37	272.8	
49.20216667	16.5955	249	
30.4785	-90.06266667	8.3	
40.78883333	-111.8645	1610.1	
40.78966667	-111.8645	1613.3	
40.7895	-111.8645	1614	
17.068	99.0855	167	
47.538	-122.1061667	371.2	
47	-122	481	
54.977	9.507	40.4	
40.27783333	111.7145	1152	
0	-88.77316667		
8.288833333	-62.72333333	111.4	
34.18033333	-118.0863333	395	
-45.18966667	169.3205	168.3	
42.23616667	-71.99333333	232.8	
0	-88.77333333		
38.15	-77	54.8	
54.61666667	13.3705	1.6	
34.00816667	-118.4731667	27.7	
32.28683333	-110.7261667	842.7	
40.37716667	-120.5961667	1270.4	
0	-89.679	0	
0	-89.67833333	0	
0	-89.67566667	0	
0	-89.67683333	0	
0	-89.674	0	
0	-89.67466667	0	
45.71533333	-60.369	15	
41.49116667	-75.56383333	290.6	
34.00816667	-118.4716667	31.1	
38.13416667	23.13283333	0	
0	-89.67783333	0	
0	-89.67516667	0	
41.83916667	-71.39916667	61.6	
-40.1	-175.1		
41.493	-73.867	376.2	
29.63916667	-98.483	332.4	
41.491	-75.5635	290.8	
28.53833333	-81.37916667	30.7	
-40.18333333	174.1666667	0	
0	-2.105666667		
0	-124.0436667		
0	-124.0438333		
38.1	-121.1	35	
54.15083333	0.853333333		
52.66816667	4.862166667	-3.5	
0	13.26866667	611.2	
0	1.133166667		
0	-124.0406667		
-27.452	152.975	65	
51.9805	6.515333333	18.4	
39.33383333	-104.8645	1952.2	
47.0255	8.385666667	431	
0	-124.0441667		
0	-124.0443333		
0	-124.045		
0	-124.0446667		
0	2.195666667		
0	-124.043		
0	-3.779833333		
0	3.3435		
30.34033333	-95.48583333	78.6	
0	-1.770666667		
0	-6.032666667		
0	3.092		
0	12.9115	524.2	
0	108.0395		
0	152.8641667		
0	-149.1461667		
0	2.442166667		
0	-0.290166667		
29.43233333	-81.35116667	3	
47.0555	8.023333333	846.8	
48.32016667	-65.55616667	261.8	
40.27916667	-88.508	242.8	
43.57216667	-84.77083333	239.1	
34.71033333	-82.30966667	232.8	
40.18033333	-118.5023333	1211.4	
43.17533333	11.11616667	345.3	
30.45216667	90.21783333	4778.2	
37.53133333	-121.9821667	13.5	
31.35883333	-110.2638333	2333.6	
50.64033333	8.323666667	196.5	
34.82166667	137.3071667	60.6	
34.82216667	137.3083333	35.6	
34.81783333	137.325	7.2	
34.81783333	137.3195	8.1	
34.81783333	137.3108333	83.8	
34.81783333	137.3111667	81.3	
34.81916667	137.3111667	74.8	
34.81916667	137.317	12.6	
34.81916667	137.3166667	13	
45.91083333	-100.7283333	641.5	
33.44633333	-111.6961667	445.8	
32.75383333	-109.0813333	1165.9	
35.02983333	-89.52966667	116.2	
39.4755	-6.389333333	445.1	
35.03	-89.53233333	116.7	
45.172	-121.0761667	257.1	
51.231	4.454	2.4	
-43.5	172.6666667	11	
41.21966667	-77.04633333	187.6	
40.65116667	75.32366667	3526	
37.789	-122.4413333	59.5	
33.44666667	-111.6963333	445.6	
32.71033333	-82.30966667	90.1	
40.06933333	105.0325	1437.2	
44.05333333	4.712833333	73.4	
-45.19383333	169.3241667	168	
45.29216667	-123.0595	290.7	
34.71333333	-79.925	45	
41.19083333	-75.56383333	498.9	
34.70133333	-76.58416667	1	
43.70133333	-79.925	279.9	
34.40133333	-79.925	38.7	
34.70133333	-97.925	422.9	
34.70133333	0	1139	
34.71333333	0	1066	
28.89	-95.51	1.5	
37.07116667	-121.958	257.5	
34.70133333	-79.9175	50.9	
34.70133333	-76.59166667	0	
46.533	14.3175	455	
38.9005	-90.1595	158.2	
38.28533333	-79.45966667	580.9	
45.87366667	9.067	1306.9	
45.87366667	9.060833333	1141.2	
45.87366667	9.066333333	1307.6	
37.07116667	-121.9581667	259.2	
34.344	-83.86066667	335.1	
38.3	79.13	1252	
35.11633333	-77.11633333	9.1	
35.16633333	-77.16633333	0.9	
35.09966667	-77.0925	5.6	
51.42383333	0.007166667		
-34.81966667	-56.3075	35.6	
37.97566667	-87.42666667	118.6	
34.19183333	-118.9561667	215.5	
42.3	-85.5	261.3	
30.0625	-92.70966667	0.7	
51.573	3.702166667	0.8	
51.57116667	3.702166667	2.4	
51.5705	3.702166667	2	
51.5705	3.702833333	2.2	
51.5705	3.701666667	2	
51.57033333	3.701666667	2	
51.57	3.701666667	2	
29.69966667	95.5	2774.4	
40.09533333	-85.3105	311.3	
47.01766667	12.3715	1331.4	
48.2145	-101.325	532.5	
42.8	-74.7	583.7	
42.79166667	-74.763	405.2	
40	-75.8	173.8	
48.87516667	2.3685	48.5	
29.74633333	95.52416667	3400.4	
40.01683333	105.0406667	1527	
45.651	5.2675	217.6	
0	-0.209333333		
40.6	-74	6.8	
40.43816667	-3.691166667	684	
46.43583333	9.9845	2160	
46.2705	9.866666667	1017.6	
47.3825	-122.784	46.8	
42.30033333	72.38466667	2798.1	
39.30766667	104.9181667	1242.2	
41.5	-72.2	132.9	
41.83333333	-72.26666667	200.3	
41.75	-72.26666667	76.2	
41.76666667	-72.26666667	136.7	
39.58083333	-104.957	1707.9	
37.25	15.25	0	
43.982	11.11383333	260.9	
43.96633333	11.09166667	809.6	
43.96633333	11.09666667	662.4	
43.9645	11.14666667	312.8	
43.9645	11.11333333	370.2	
43.96633333	11.11333333	379.8	
43.96633333	11.10366667	512.7	
37.25	15.06666667	276	
36.16033333	-80.098	248.7	
35.138	-106.5236667	1727.5	
52.25	5.583333333	10	
47.69716667	8.634666667	405.1	
-38.0705	145.4508333	37.6	
41.06283333	0	438.6	
53.13833333	6.409666667	4.4	
39.51283333	-105.355	2931.2	
39.47383333	-105.075	1730	
40.76833333	-72.852	2.8	
39.15616667	-84.63033333	257	
0	-85.51666667		
42.9	-88.4	291	
25.835	-80.129	0.8	
33.7845	-117.843	64.9	
34.16833333	-109.9616667	2055.2	
33.143	0	1217	
41.71466667	-72.7105	65.3	
46.83566667	7.568166667	531	
41.98333333	-73.98333333	71.3	
51.748	4.101	1	
29.94916667	-95.70716667	45.6	
52.2555	5.591	12	
28.84466667	-96.46383333	11.8	
38.96616667	-77.09466667	90.3	
36.48116667	-105.6055	2219.6	
50.84633333	0.125		
42.27766667	-122.7216667	1048.8	
53.053	-6.274333333	224.8	
40.43583333	74.38733333	3565.2	
30.21666667	-97.87266667	259.3	
47	-117.4	758.7	
45.956	-62.5545	0	
41.25516667	-96.00766667	331.6	
53.242	-6.1205	14.7	
41.77933333	-72.94	131.2	
47.50166667	-64.93533333	30.2	
46.81483333	-0.511166667	193.4	
37.533	-122.2966667	10.6	
38.253	-120.71	339.4	
30.21633333	-97.87666667	258.2	
40.09883333	-85.30833333	312.9	
40.098	-85.30666667	308.1	
40.08966667	-85.3075	311.2	
40.09	-85.30533333	311.5	
40.09033333	-85.30616667	313.6	
41.7795	-72.94	132.1	
51.56783333	7.363333333	70.8	
45.77066667	10.96933333	1571.3	
40.5095	-75.544	158.5	
29.7655	-95.50966667	20.7	
36.50216667	-88.715	147	
38.097	13.58	0	
42.05433333	-4.582	748	
36.485	-88.76833333	120	
38.6	-75.9	14.7	
30	97.734	4854	
48.7225	21.23883333	246.4	
52.31216667	4.652166667	-4.1	
48.73916667	-69.08766667	82.9	
43.16366667	-70.67466667	15.2	
37.27416667	-121.9333333	63.6	
37.96566667	-122.0373333	13.8	
45.55366667	9.226333333	152.4	
41.70133333	-72.90833333	90.5	
38.44916667	-82.63283333	207.9	
33.02283333	117.1173333	20.4	
34.69	-118.1828333	714	
42.5	-83	190.1	
-37.73466667	144.435	151.2	
0	6.048	0	
50.828	5.637	84.8	
45.5	-122.4	121.8	
33.1175	-117.165	239.9	
40.81	-77.94416667	408.8	
-83.96	39.86	3228	
43.33333333	-78.13333333	97.7	
43.1905	-79.79366667	199.8	
45	-94.5	333.2	
45.02716667	-94.52333333	349.5	
42.5	-88.1	247.3	
43.13166667	-77.843	184.1	
51.29716667	6.783	38.2	
39.01666667	-104.0666667	1915	
39.02083333	-104.6821667	2290.2	
39.02083333	-104.6825	2288.8	
39.02116667	-104.6825	2287.9	
51.0705	13.67283333	103.9	
47.51383333	-64.95133333	7.4	
52.89666667	9.533833333	72	
43.17916667	-78.8	152	
37.262	-120.9655	23.5	
51.975	0	125	
51.975	6.516666667	21	
48.8455	-98.93466667	493.1	
47.70283333	-122.383	63.4	
51.12166667	-0.8475	69	
40.43116667	-4.057166667	567.2	
29.52383333	-95.81466667	28.4	
36	-79.8	254.1	
52.3905	5.185	-3.8	
32.50033333	-81.0405	15.2	
34.6	-83.2	210.9	
44.437	-121.6558333	919	
39.7475	-8.804666667	35.2	
-37.41833333	145.6995	262.6	
-34.88933333	-56.13083333	30.6	
40.0905	-85.30666667	313.5	
33.92716667	83.7875	5068.6	
27.77783333	-82.64216667	11.5	
34.27616667	-118.6061667	388.5	
47.12533333	-7.8555	-4337.1	
32.52316667	-117.124	14.8	
30.438	-97.82716667	299.2	
34.41366667	-86.265	181.4	
41.25	-96.008	338.5	
41.25	-96	354	
35.7	-78.9	112.8	
40.1	-85.30666667	305.9	
40.09	-85.30666667	312.4	
40.09466667	-85.30666667	305.2	
40.09783333	-85.30666667	308	
40.092	-85.30666667	314	
40.08883333	-85.30666667	313.7	
40.08966667	-85.30666667	312.1	
40.09033333	-85.30666667	313.2	
45	123	145	
55.93166667	-4.0205	94.4	
47.9205	-121.9841667	203.3	
37.20666667	-121.8581667	101.7	
45.12916667	-123.1898333	224.2	
33.9275	-118.4121667	46.1	
33.92716667	-118.412	44.3	
30.5	-87.6	13.4	
41.25516667	-96.008	333.5	
33.6	-118.3	0	
51.74833333	4.101833333	2	
48.30933333	16.30533333	222.7	
39.444	-77.2835	140.2	
32.32083333	0	816	
32.32083333	-92.97083333	68.4	
31.797	-92.579	48	
31.7975	-92.579	47.4	
40.30033333	-82.4195	316	
41.84716667	-74.54216667	299.3	
42.55816667	-82.97416667	184.6	
39.44433333	-77.28383333	147.8	
43.1	5.8	0	
43.09716667	5.825	18.8	
43.10283333	5.827833333	30.8	
43.09883333	5.827833333	21.2	
39.44416667	-77.284	146.7	
41.52666667	-93.95133333	282.3	
41.53533333	-93.95383333	261.3	
41.53533333	-93.95366667	261.2	
41.56866667	-93.95366667	272.3	
41.52716667	-93.945	289.9	
40.77583333	-96.42333333	381.9	
33.5325	-117.6395	134.8	
47.823	13.07333333	430.8	
42.68083333	-77.37966667	422.7	
38.61666667	-76.52266667	23	
39.715	-82.61033333	248.2	
46.22866667	-67.8825	191.2	
42.68133333	-77.37916667	426.6	
35.05916667	32.48533333	60.4	
45.80033333	9.428333333	206.2	
0	-118.1833333		
41.25866667	-96.013	355.9	
32.22533333	-110.7641667	832.8	
40.01533333	-82.63616667	360.8	
32.02833333	-110.6076667	1086.1	
35.48783333	-82.75833333	774.8	
30.56966667	-97.535	211.2	
52.6705	-3.816333333	113.6	
40.88133333	-73.6	51.4	
42.43966667	-71.46466667	62.9	
42.70833333	-71.4145	40.4	
40.522	-111.9291667	1344.7	
39.669	-84.111	302.5	
35.48733333	-82.7585	771.2	
-33.74416667	150.8121667	46.6	
43.17366667	11.11366667	336.2	
40.25333333	-74.86666667	53.4	
28.2	-80.4	0	
35.8	-106.2	1753.8	
45.45916667	75.482	363	
32.98	96.58	4448	
-37.25083333	144.4733333	526	
40.5	-122.1	267.6	
-37.2505	144.4803333	523.2	
37.3415	-121.903	22.8	
36.84516667	-2.443333333	34	
42.315	-83.4695	205.8	
44.41766667	-124.0736667	43.7	
48.26366667	15.1315	685.2	
51.21533333	2.912	5	
34.57166667	-112.4918333	1700.5	
42.2	-88.6	258.9	
43.70533333	13.10966667	104.4	
46.83566667	7.568333333	530.8	
43.28	-71.6765	124.5	
32.98466667	-117.1788333	91.4	
48.18683333	-65.62216667	142.5	
-39.97966667	175.09	50.4	
42.83366667	-73.76316667	86.4	
29.538	-95.0505	3.4	
38.25	-122.361	25.2	
41.7275	-76.46	220.9	
52.20266667	5.384666667	1	
36	-81.2	420.1	
42.24683333	-73.85016667	65.5	
42.8	-73.8	61.9	
40.48666667	-122.4376667	235.4	
32.15683333	-110.7691667	866.8	
34.648	-118.2566667	792.5	
34.57133333	-112.4918333	1701	
51.94033333	8.472333333	99.3	
39.18666667	-85.986	203.2	
39.18666667	-85.98583333	203.5	
42.9	-88.8	241.2	
38.67583333	90.008	3056.2	
38.67583333	-90.008	172	
-12.12616667	-77.01033333	104.2	
36.0375	-81.20666667	692.9	
49.43666667	-117.2853333	1494.2	
39.83666667	16.44083333	193	
39.5125	16.285	352	
39.50416667	16.27416667	225	
13.5	144.8	38.4	
45.28833333	-75.754	94.9	
35.81583333	-106.6745	2158.9	
49.67033333	6.0295	318.1	
34.18966667	-118.9558333	207.7	
20.72633333	-156.4443333	27.6	
47.1	-122.2	56.3	
47.098	-122.244	181.3	
30.68833333	-88.0375	0.6	
69.66433333	30.3795	15.2	
-34.8415	-56.15766667	29.8	
43.4	-110.8	1828.6	
40.16783333	-105.0588333	1518.6	
34.44033333	-119.9021667	24	
69.66583333	30.38833333	40	
65.66433333	30.3795	218.2	
0	30.3795	1312.4	
32.95916667	-117.1288333	179.5	
43.81116667	-86.3845	204	
37.18283333	-78.13416667	141.8	
38.99133333	-0.513666667	103.4	
42.1	-88.6	256.8	
38.7695	-90.51616667	171.4	
33.06166667	-116.5733333	1354.1	
53.91333333	9.533833333	-2.2	
43.18666667	2.6075	110	
39.52333333	-104.7905	1789.6	
35.486	-82.755	859.7	
40.7905	-96.63133333	385.8	
30.624	-88.187	32.8	
30.21583333	-97.97916667	341.9	
40.20133333	-74.57833333	40.6	
27.50366667	0	299	
0	37.97933333	761.2	
37.97933333	-122.1383333	131.4	
44.49266667	11.09233333	87.2	
43.89066667	10.65316667	136.4	
43.88933333	10.65366667	133.5	
43.8935	10.65616667	113.6	
43.893	10.6565	111.6	
51.05966667	6.195833333	47.4	
37.97416667	-121.8613333	119.6	
37.97416667	-122.1385	212.7	
34.44033333	-119.9023333	23.7	
53.05316667	-6.274666667	224	
37.58033333	-121.9993333	16.6	
41.67916667	-111.8736667	1369.5	
41.648	-86.12916667	223.5	
41.6675	-86.17133333	219.7	
47.63283333	-122.2116667	108.4	
41.679	-111.874	1369.5	
37.36633333	-122.1748333	279.9	
40.092	-85.6305	277.2	
37.6755	-122.0495	149.2	
-28.449	0		
-27.86666667	153.0166667	54	
-27.873	153.0221667	62.8	
39.47383333	-105.0746667	1731.8	
45.00166667	-111.5666667	2087.6	
37.39	-114.1811667	1660.9	
51.14383333	-114.2475	1258.7	
51.14383333	-108.9788333	672	
35.64966667	-88.12666667	151.2	
48.51166667	12.15833333	436	
25.74716667	-80.2325	2.5	
51.2975	6.783	37	
-29.44766667	-51.83233333	54	
-29.46866667	-51.81033333	62.7	
41.00416667	-92.43833333	204.1	
35.405	-119.107	120.2	
40.97166667	-74.186	124.3	
34.665	-112.5341667	1551.3	
52.73716667	4.75	0.6	
38.13583333	-79.06216667	464.6	
39.76066667	-105.1578333	1686.1	
39.36216667	-85.90583333	247.1	
41.59166667	-70.60333333	16.9	
29.1895	-110.8686667	252	
43.63216667	-72.42083333	224.3	
48.73916667	8.872833333	399.6	
48.73916667	8.956166667	465.2	
29.78966667	-82.51	44	
35.98883333	-80.43566667	235.2	
51.28383333	-2.4945	109.7	
51.28383333	-2.49	97.4	
51.28333333	-2.49	98	
36.54833333	-82.56166667	368.6	
44.41683333	-124.0825	13.7	
43.8375	-71.70383333	422	
35.989	-80.436	234.5	
